"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","Display Value","Numeric","Low","High","Comments"
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PNG","Papua New Guinea","","2008","2008","","WPR","Western Pacific","","WB_LMI","Lower middle income","","2190","2190.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PNG","Papua New Guinea","","2009","2009","","WPR","Western Pacific","","WB_LMI","Lower middle income","","2310","2310.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PNG","Papua New Guinea","","2010","2010","","WPR","Western Pacific","","WB_LMI","Lower middle income","","2420","2420.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PRY","Paraguay","","2007","2007","","AMR","Americas","","WB_LMI","Lower middle income","","4390","4390.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PRY","Paraguay","","2008","2008","","AMR","Americas","","WB_LMI","Lower middle income","","4660","4660.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PRY","Paraguay","","2009","2009","","AMR","Americas","","WB_LMI","Lower middle income","","4450","4450.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PRY","Paraguay","","2010","2010","","AMR","Americas","","WB_LMI","Lower middle income","","5080","5080.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PER","Peru","","2007","2007","","AMR","Americas","","WB_UMI","Upper middle income","","7170","7170.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PER","Peru","","2008","2008","","AMR","Americas","","WB_UMI","Upper middle income","","8080","8080.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PER","Peru","","2009","2009","","AMR","Americas","","WB_UMI","Upper middle income","","8270","8270.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PER","Peru","","2010","2010","","AMR","Americas","","WB_UMI","Upper middle income","","8930","8930.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PHL","Philippines","","2007","2007","","WPR","Western Pacific","","WB_LMI","Lower middle income","","3490","3490.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PHL","Philippines","","2008","2008","","WPR","Western Pacific","","WB_LMI","Lower middle income","","3680","3680.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PHL","Philippines","","2009","2009","","WPR","Western Pacific","","WB_LMI","Lower middle income","","3720","3720.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PHL","Philippines","","2010","2010","","WPR","Western Pacific","","WB_LMI","Lower middle income","","3980","3980.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","POL","Poland","","2007","2007","","EUR","Europe","","WB_UMI","Upper middle income","","16160","16160.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","POL","Poland","","2008","2008","","EUR","Europe","","WB_UMI","Upper middle income","","17660","17660.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","POL","Poland","","2009","2009","","EUR","Europe","","WB_UMI","Upper middle income","","18250","18250.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","POL","Poland","","2010","2010","","EUR","Europe","","WB_UMI","Upper middle income","","19160","19160.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PRT","Portugal","","2007","2007","","EUR","Europe","","WB_HI","High income","","23430","23430.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PRT","Portugal","","2008","2008","","EUR","Europe","","WB_HI","High income","","24050","24050.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PRT","Portugal","","2009","2009","","EUR","Europe","","WB_HI","High income","","23920","23920.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PRT","Portugal","","2010","2010","","EUR","Europe","","WB_HI","High income","","24590","24590.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","ROU","Romania","","2007","2007","","EUR","Europe","","WB_UMI","Upper middle income","","12660","12660.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","ROU","Romania","","2008","2008","","EUR","Europe","","WB_UMI","Upper middle income","","14610","14610.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","ROU","Romania","","2009","2009","","EUR","Europe","","WB_UMI","Upper middle income","","14630","14630.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","ROU","Romania","","2010","2010","","EUR","Europe","","WB_UMI","Upper middle income","","14290","14290.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","RUS","Russian Federation","","2007","2007","","EUR","Europe","","WB_UMI","Upper middle income","","16350","16350.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","RUS","Russian Federation","","2008","2008","","EUR","Europe","","WB_UMI","Upper middle income","","19850","19850.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","RUS","Russian Federation","","2009","2009","","EUR","Europe","","WB_UMI","Upper middle income","","18280","18280.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","RUS","Russian Federation","","2010","2010","","EUR","Europe","","WB_UMI","Upper middle income","","19240","19240.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","RWA","Rwanda","","2007","2007","","AFR","Africa","","WB_LI","Low income","","970","970.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","RWA","Rwanda","","2008","2008","","AFR","Africa","","WB_LI","Low income","","1070","1070.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","RWA","Rwanda","","2009","2009","","AFR","Africa","","WB_LI","Low income","","1100","1100.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","RWA","Rwanda","","2010","2010","","AFR","Africa","","WB_LI","Low income","","1150","1150.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","WSM","Samoa","","2007","2007","","WPR","Western Pacific","","WB_LMI","Lower middle income","","4080","4080.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","WSM","Samoa","","2008","2008","","WPR","Western Pacific","","WB_LMI","Lower middle income","","4100","4100.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","WSM","Samoa","","2009","2009","","WPR","Western Pacific","","WB_LMI","Lower middle income","","4150","4150.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","WSM","Samoa","","2010","2010","","WPR","Western Pacific","","WB_LMI","Lower middle income","","4250","4250.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","STP","Sao Tome and Principe","","2007","2007","","AFR","Africa","","WB_LMI","Lower middle income","","1720","1720.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","STP","Sao Tome and Principe","","2008","2008","","AFR","Africa","","WB_LMI","Lower middle income","","1800","1800.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","STP","Sao Tome and Principe","","2009","2009","","AFR","Africa","","WB_LMI","Lower middle income","","1850","1850.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","STP","Sao Tome and Principe","","2010","2010","","AFR","Africa","","WB_LMI","Lower middle income","","1930","1930.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SAU","Saudi Arabia","","2007","2007","","EMR","Eastern Mediterranean","","WB_HI","High income","","21870","21870.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SAU","Saudi Arabia","","2008","2008","","EMR","Eastern Mediterranean","","WB_HI","High income","","22760","22760.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SAU","Saudi Arabia","","2009","2009","","EMR","Eastern Mediterranean","","WB_HI","High income","","22750","22750.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SEN","Senegal","","2007","2007","","AFR","Africa","","WB_LI","Low income","","1800","1800.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SEN","Senegal","","2008","2008","","AFR","Africa","","WB_LI","Low income","","1860","1860.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SEN","Senegal","","2009","2009","","AFR","Africa","","WB_LI","Low income","","1870","1870.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SEN","Senegal","","2010","2010","","AFR","Africa","","WB_LI","Low income","","1910","1910.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SRB","Serbia","","2007","2007","","EUR","Europe","","WB_UMI","Upper middle income","","9900","9900.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SRB","Serbia","","2008","2008","","EUR","Europe","","WB_UMI","Upper middle income","","11200","11200.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SRB","Serbia","","2009","2009","","EUR","Europe","","WB_UMI","Upper middle income","","10890","10890.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SRB","Serbia","","2010","2010","","EUR","Europe","","WB_UMI","Upper middle income","","11090","11090.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SYC","Seychelles","","2007","2007","","AFR","Africa","","WB_UMI","Upper middle income","","20010","20010.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SYC","Seychelles","","2008","2008","","AFR","Africa","","WB_UMI","Upper middle income","","19130","19130.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SYC","Seychelles","","2009","2009","","AFR","Africa","","WB_UMI","Upper middle income","","19160","19160.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SYC","Seychelles","","2010","2010","","AFR","Africa","","WB_UMI","Upper middle income","","21090","21090.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SLE","Sierra Leone","","2007","2007","","AFR","Africa","","WB_LI","Low income","","720","720.00000","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","SLE","Sierra Leone","","2008","2008","","AFR","Africa","","WB_LI","Low income","","760","760.00000","","",""
