"ISBN","Titles","AuthorFN","AuthorLN","TranslatorFN","TranslatorLN","Publisher","Genre","Price","Month","Year","Language","Country","OtherFN","OtherLN","Other Role"
"9781908524003","Eyes of Lira Kazan","Eva","Joly","Emily","Ream","Bitter Lemon","Fiction",$14.95,"Oct",2012,"French","France","Judith","Perrignon","Author"
"9781401324643","100-Year-Old Man Who Climbed Out the Window and Disappeared","Jonas","Jonasson","Rod","Bradbury","Hyperion","Fiction",$15.99,"Sept",2012,"Swedish","Sweden",,,
"9781564787941","Awakening to the Great Sleep War","Gert","Jonke","Jean","Snook","Dalkey Archive","Fiction",$15.00,"Dec",2012,"German","Austria",,,
"9781616951702","Invisible Murder","Lene","Kaaberbol","Tara","Chace","Soho Press","Fiction",$25.00,"Oct",2012,"Danish","Denmark","Agnete","Friis","Author"
"9780231161008","Atlas","Dung","Kai-Cheung","Anders","Hansson","Columbia University Press","Fiction",$24.50,"July",2012,"Chinese","China","Bonnie","McDougall","Translator"
"9781451642476","Midwinter Blood","Mons","Kallentoft","Neil","Smith","Atria","Fiction",$25.99,"June",2012,"Swedish","Sweden",,,
"9780872865914","Long Day's Evening","Bilge","Karasu","Aron","Aji","City Lights","Fiction",$13.95,"Nov",2012,"Turkish","Turkey","Fred","Stark","Translator"
"9780802120199","Second Person Singular","Sayed","Kashua","Mitch","Ginsburg","Grove","Fiction",$25.00,"Apr",2012,"Hebrew","Israel",,,
"9781582435992","Briefcase","Hiromi","Kawakami","Allison Markin","Powell","Counterpoint","Fiction",$15.95,"May",2012,"Japanese","Japan",,,
"9781451640755","Last Good Man","A.J.","Kazinski","Tiina","Nunnally","Scribner","Fiction",$26.00,"Mar",2012,"Danish","Denmark",,,
"9780374191955","Life Goes On","Hans","Keilson","Damion","Searls","FSG","Fiction",$15.00,"Nov",2012,"German","Germany",,,
"9781564787880","Modern and Contemporary Swiss Poetry","Luzius","Keller","various","various","Dalkey Archive","Poetry",$17.00,"Oct",2012,"Various","Switzerland",,,
"9780374115333","Nightmare","Lars","Kepler","Laura","Wideburg","FSG","Fiction",$27.00,"July",2012,"Swedish","Sweden",,,
"9780374533335","Suddenly, a Knock on the Door","Etgar","Keret","Miriam","Shlesinger","FSG","Fiction",$14.00,"Apr",2012,"Hebrew","Israel","Sondra Silverston","Nathan Englander","Translator"
"9789774165429","Of Noble Origins","Sahar","Khalifeh","Aida","Bamia","American University at Cairo","Fiction",$17.95,"May",2012,"Arabic","Palestinian Territory, Occupied",,,
"9785717200936","Sense","Arslan","Khasavov","Arch","Tait","Glas","Fiction",$15.00,"May",2012,"Russian","Russia",,,
"9781935744023","As Though She Were Sleeping","Elias","Khoury","Marilyn","Booth","Archipelago","Fiction",$21.00,"Apr",2012,"Arabic","Palestinian Territory, Occupied",,,
"9780547691138","Black Flower","Young-Ha","Kim","Charles","La Shure","Houghton Mifflin Harcourt","Fiction",$25.00,"Oct",2012,"Korean","South Korea",,,
"9781564787354","Lute and the Scars","Danilo","Kis","John","Cox","Dalkey Archive","Fiction",$13.95,"Aug",2012,"Serbian","Serbia and Montenegro",,,
"9781564787620","Psalm 44","Danilo","Kis","John","Cox","Dalkey Archive","Fiction",$16.95,"Aug",2012,"Serbian","Serbia and Montenegro",,,
"9781934287125","City of Refuge","Kenzo","Kitakata","??","??","Vertical","Fiction",$14.95,"Nov",2012,"Japanese","Japan",,,
"9780857420350","December","Alexander","Kluge","Martin","Chalmers","Seagull Books","Fiction",$20.00,"Apr",2012,"German","Germany","Gerhard","Richter","Author"
"9781935744184","My Struggle: Book One","Karl","Knausgaard","Don","Bartlett","Archipelago","Fiction",$18.00,"May",2012,"Norwegian","Norway",,,
"9780061859397","Budapest Noir","Vilmos","Kondor","Paul","Olchvary","HarperCollins","Fiction",$13.99,"Feb",2012,"Hungarian","Hungary",,,
"9780385534345","Fat Years","Chan","Koonchung","Michael","Duke","Nan A. Talese","Fiction",$25.95,"Jan",2012,"Chinese","China",,,
"9781605983912","Never Coming Back","Hans","Koppel","Kari","Dickson","Pegasus","Fiction",$25.99,"Dec",2012,"Swedish","Sweden",,,
"9780983868507","Kaytek the Wizard","Janusz","Korczak","Antonia","Lloyd-Jones","Penlight","Fiction",$17.95,"Aug",2012,"Polish","Poland",,,
"9781612191645","Death in Breslau","Marek","Krajewski","Danusia","Stock","Melville House","Fiction",$24.95,"Sept",2012,"Polish","Poland",,,
"9780811217347","Satantango","Laszlo","Krasznahorkai","Geroge","Szirtes","New Directions","Fiction",$25.95,"Feb",2012,"Hungarian","Hungary",,,
"9780810126527","Sailing Against the Wind","Jaan","Kross","Eric","Dickens","Northwestern University Press","Fiction",$24.95,"Jan",2012,"Estonian","Estonia",,,
"9781564787583","Farewell","Ayse","Kulin","Kenneth","Dakan","Dalkey Archive","Fiction",$15.95,"June",2012,"Turkish","Turkey",,,
"9781612190600","Case of the General's Thumb","Andrey","Kurkov","George","Bird","Melville House","Fiction",$14.95,"Feb",2012,"Russian","Russia",,,
"9781605983301","Stonecutter","Camilla","Lackberg","Steven","Murray","Pegasus","Fiction",$25.95,"May",2012,"Swedish","Sweden",,,
"9781609450663","Divorce Islamic Style","Amara","Lakhous","Ann","Goldstein","Europa Editions","Fiction",$15.00,"Apr",2012,"Italian","Italy",,,
"9781590514849","Life Is Short and Desire Endless","Patrick","Lapeyre","Adriana","Hunter","Other Press","Fiction",$16.95,"June",2012,"French","France",,,
"9780307377487","Easy Money","Jens","Lapidus","Astri ","von Arbin Ahlander","Pantheon","Fiction",$26.95,"Apr",2012,"Swedish","Sweden",,,
"9781611091454","Between Love and Honor","Alexandra","Lapierre","Jane","Lizop","AmazonCrossing","Fiction",$14.95,"Apr",2012,"French","France",,,
"9780983476412","Islands of the Dying Light","Rolf","Lappert","Eugene","Hayworth","Owl Canyon Press","Fiction",$24.95,"June",2012,"German","Switzerland",,,
"9781612184265","In the Land of the Long White Cloud","Sarah","Lark","D.W.","Lovett","AmazonCrossing","Fiction",$14.95,"Aug",2012,"German","Germany",,,
"9780857420787","September Mirage","Thomas","Lehr","Mike","Mitchell","Seagull Books","Fiction",$27.50,"Nov",2012,"German","Germany",,,
"9781612184371","My First Murder","Leena","Lehtolainen","Owen","Witesman","AmazonCrossing","Fiction",$14.95,"Dec",2012,"Finnish","Finland",,,
"9781564787071","Autoportrait","Edouard","Leve","Lorin","Stein","Dalkey Archive","Fiction",$12.95,"Feb",2012,"French","France",,,
"9781564787125","Istanbul Was a Fairy Tale","Mario","Levi","Ender","Gurol","Dalkey Archive","Fiction",$18.95,"Apr",2012,"Turkish","Turkey",,,
"9780857420886","Apostoloff","Sibylle","Lewitscharoff","Katy","Derbyshire","Seagull Books","Fiction",$21.00,"Dec",2012,"German","Germany",,,
"9780802120377","Lenin's Kisses","Yan","Lianke","Carlos","Rojas","Grove","Fiction",$27.00,"Oct",2012,"Chinese","China",,,
"9780393082111","Sniper","Nicolai","Lilin","Jamie","Richards","W.W. Norton","Fiction",$24.95,"May",2012,"Italian","Italy",,,
"9780312620516","Little Star","John Ajvide","Lindqvist","Marlaine","Delargy","St. Martin's","Fiction",$26.99,"Oct",2012,"Swedish","Sweden",,,
"9780811219624","Breath of Life","Clarice","Lispector","Johnny","Lorenz","New Directions","Fiction",$14.95,"May",2012,"Portuguese","Brazil",,,
"9780857420466","Noah","Hugo","Loetscher","Samuel","Willcocks","Seagull Books","Fiction",$19.00,"July",2012,"German","Switzerland",,,
"9781611530247","White Raven","Irana","Lopatina","Dmitry","Lopatin","Light Messages","Fiction",$16.95,"Aug",2012,"Russian","Russia",,,
"9780857420855","Dark Company","Gert","Loschutz","Samuel","Willcocks","Seagull Books","Fiction",$21.00,"Dec",2012,"German","Germany",,,
"9781612184340","Apocalypse Z: The Beginning of the End","Manel","Loureiro","Pamela","Carmell","AmazonCrossing","Fiction",$14.95,"Oct",2012,"Spanish","Spain",,,
"9780300176285","Tales of a Severed Head","Rachida","Madani","Marilyn","Hacker","Yale University Press","Poetry",$15.00,"Oct",2012,"Arabic","Morocco",,,
"9781611091410","Ali and Ramazan","Perihan","Magden","Ruth","Whitehouse","AmazonCrossing","Fiction",$14.95,"Apr",2012,"Turkish","Turkey",,,
"9781611091434","Escape","Perihan","Magden","Kenneth","Dakan","AmazonCrossing","Fiction",$14.95,"Sept",2012,"Turkish","Turkey",,,
"9781609804268","LoveStar","Andri Snaer","Magnason","Victoria","Cribb","Seven Stories Press","Fiction",$16.95,"Oct",2012,"Icelandic","Iceland",,,
"9781609804282","Story of the Blue Planet","Andri Snaer","Magnason","Julian Meldon","D'Arcy","Seven Stories Press","Fiction",$12.99,"Oct",2012,"Icelandic","Iceland",,,
"9780300185362","Blindly","Claudio","Magris","Anne Milano","Appel","Yale University Press","Fiction",$16.00,"Aug",2012,"Italian","Italy",,,
"9781555976149","Life of an Unknown Man","Andrei","Makine","Geoffrey","Strachan","Graywolf","Fiction",$15.00,"June",2012,"French","Russia",,,
"9780300179941","Lair","Norman","Manea","Oana Sanziana","Marian","Yale University Press","Fiction",$19.95,"Apr",2012,"Romanian","Romania",,,
"9781609450762","Winter's Night","Valerio Massimo","Manfredi","Christine","Feddersen-Manfredi","Europa Editions","Fiction",$18.00,"Aug",2012,"Italian","Italy",,,
"9781594488351","All Men Are Liars","Alberto","Manguel","Miranda","France","Riverhead","Fiction",$16.00,"June",2012,"Spanish","Argentina",,,
"9781595588449","Shadow Girls","Henning","Mankell","Ebba","Segerberg","New Press","Fiction",$26.95,"Oct",2012,"Swedish","Sweden",,,
"9781571314536","Blood of the Sun","Salgado","Maranhao","Alexis","Levitin","Milkweed","Poetry",$18.00,"Sept",2012,"Portuguese","Brazil",,,
"9781907650567","Last of the Vostyachs","Diego","Marani","Judith","Landry","Dedalus Books","Fiction",$15.99,"Dec",2012,"Italian","Italy",,,
"9781451606928","Last Will","Liza","Marklund","Neil","Smith","Atria","Fiction",$25.00,"Apr",2012,"Swedish","Sweden",,,
"9780984115570","High Life","Jean-Pierre","Martinet","Henry","Vale","Wakefield Press","Fiction",$11.95,"May",2012,"French","France",,,
"9789491425127","Hardly Ever Otherwise","Maria","Matios","Yury","Tkach","Glagoslav Publications","Fiction",$19.20,"Apr",2012,"Russian","Ukraine",,,
"9781609450724","Frost on His Shoulders","Lorenzo","Mediano","Lisa","Dillman","Europa Editions","Fiction",$15.00,"June",2012,"Spanish","Spain",,,
"9781933254944","It's No Good","Kirill","Medvedev","Keith","Gessen","Ugly Duckling","Poetry",$17.00,"Aug",2012,"Russian","Russia","Mark Krotov","Cory Merrill","Translator"
"9781566568821","House of Jasmine","Ibrahim Abdel","Meguid","Noha","Radwan","Interlink","Fiction",$15.00,"May",2012,"Arabic","Egypt",,,
"9781611090598","Pale Blue","Thomas","Meinecke","Daniel","Bowles","AmazonCrossing","Fiction",$14.95,"Aug",2012,"German","Germany",,,
"9781933517629","In Time's Rift","Ernst","Meister","Graham","Foust","Wave Books","Poetry",$16.00,"Sept",2012,"German","Germany","Samuel","Frederick","Translator"
"9780802119575","Perlmann's Silence","Pascal","Mercier","Shaun","Whiteside","Grove","Fiction",$25.00,"Jan",2012,"German","Switzerland",,,
"9780857420282","House of Shadows","Diane","Meur","Teresa Lavender","Fagan","Seagull Books","Fiction",$25.00,"June",2012,"French","Belgium",,,
"9780857420299","In Dreams","Diane","Meur","Teresa Lavender","Fagan","Seagull Books","Fiction",$20.00,"June",2012,"French","Belgium",,,
"9780802120359","Seven Days","Deon","Meyer","K.L.","Seegers","Atlantic Monthly","Fiction",$25.00,"Sept",2012,"Afrikaans","South Africa",,,
"9781564787378","Origin of Man","Christine","Montalbetti","Betsy","Wing","Dalkey Archive","Fiction",$14.95,"Aug",2012,"French","France",,,
"9781611093469","Tears in Rain","Rose","Montero","Lilit Zekulin","Thwaites","AmazonCrossing","Fiction",$14.95,"Nov",2012,"Spanish","Spain",,,
"9781934824412","Thousand Morons","Quim","Monzo","Peter","Bush","Open Letter","Fiction",$12.95,"Dec",2012,"Catalan","Spain",,,
"9789774164804","Tunisian Tale","Hassouna","Mosbahi","Max","Weiss","American University at Cairo","Fiction",$22.95,"Jan",2012,"Arabic","Tunisia",,,
"9780805093018","Hunger Angel","Herta","Muller","Philip","Boehm","Metropolitan","Fiction",$26.00,"Apr",2012,"German","Germany",,,
"9781619020504","Accabadora","Michela","Murgia","Silvester","Mazzarella","Counterpoint","Fiction",$15.95,"Oct",2012,"Italian","Italy",,,
"9781932234909","ENMA the Immortal","Fumi","Nakamura","NEil","Nadelman","Vertical","Fiction",$13.95,"Apr",2012,"Japanese","Japan",,,
"9781616950217","Thief","Fuminori","Nakamura","Satoko","Izumo","Soho Press","Fiction",$23.00,"Mar",2012,"Japanese","Japan",,,
"9789774164897","Time of White Horses","Ibrahim","Nasrallah","Nancy","Roberts","American University at Cairo","Fiction",$27.95,"May",2012,"Arabic","Jordan",,,
"9780307594693","Three Strong Women","Marie","NDiaye","John","Fletcher","Knopf","Fiction",$25.95,"Aug",2012,"French","France",,,
"9780307745484","Wine of Solitude","Irene","Nemirovsky","Sandra","Smith","Vintage","Fiction",$15.00,"Sept",2012,"French","France",,,
"9780307960474","Phantom","Jo","Nesbo","Don","Bartlett","Knopf","Fiction",$25.95,"Oct",2012,"Norwegian","Norway",,,
"9781590174920","Amsterdam Stories",,"Nescio","Damion","Searls","New York Review Books","Fiction",$14.95,"Mar",2012,"Dutch","Netherlands",,,
"9780307906861","Munster's Case","Hakan","Nesser","Laurie","Thompson","Pantheon","Fiction",$25.95,"Aug",2012,"Swedish","Sweden",,,
"9780374119393","Traveler of the Century","Andres","Neuman","Lorenzo","Garcia","FSG","Fiction",$30.00,"May",2012,"Spanish","Argentina","Nick","Caistor","Translator"
"9781451694840","Bathing Women","Tie","Ning","Hongling","Zhang","Scribner","Fiction",$25.00,"Oct",2012,"Chinese","China","Jason","Sommer","Translator"
"9780810126763","Gift","Florence","Noiville","Catherine","Temerson","Northwestern University Press","Fiction",$17.95,"June",2012,"French","France",,,
"9781934287378","Body","Asa","Nonami","??","??","Vertical","Fiction",$13.95,"Nov",2012,"Japanese","Japan",,,
"9781564787835","Master of Insomnia","Boris","Novak","various","various","Dalkey Archive","Poetry",$15.00,"Sept",2012,"Slovenian","Slovenia",,,
"9781904738923","Nights of Awe","Harri","Nykanen","Kristian","London","Bitter Lemon","Fiction",$14.95,"Apr",2012,"Finnish","Finland",,,
"9781439198896","Unwanted","Kristina","Ohlsson","Sarah","Death","Atria","Fiction",$25.00,"Feb",2012,"Swedish","Sweden",,,
"9781935639428","Beside the Sea","Veronique","Olvi","Adriana","Hunter","Tin House","Fiction",$12.95,"Oct",2012,"French","France",,,
"9781934824351","Children in Reindeer Woods","Kristin","Omarsdottir","Lytton","Smith","Open Letter","Fiction",$14.95,"Apr",2012,"Icelandic","Iceland",,,
"9781564787569","Walaschek's Dream","Giovanni","Orelli","Jamie","Richards","Dalkey Archive","Fiction",$13.95,"May",2012,"Italian","Switzerland",,,
"9781935210306","Talisman in the Darkness","Olga","Orozco","Melanie","Nicholson","White Pine","Fiction",$16.00,"June",2012,"Spanish","Argentina","Mary","Berg","Translator"
"9781906598938","Indies Enterprise","Erik","Orsenna","Anthea","Bell","Haus","Fiction",$24.95,"July",2012,"French","France",,,
"9780312642327","Viper","Hakan","Ostlundh","Per","Carlsson","Minotaur","Fiction",$24.99,"Aug",2012,"Swedish","Sweden",,,
"9781451660319","Map of the Sky","Felix","Palma","Nick","Caistor","Atria","Fiction",$26.00,"Sept",2012,"Spanish","Spain",,,
"9780307700285","Silent House","Orhan","Pamuk","Robert","Finn","Knopf","Fiction",$26.95,"Oct",2012,"Turkish","Turkey",,,
"9781870041874","To Pieces","Henry","Parland","Donah","Cannell","Norvik Press","Fiction",$21.95,"Feb",2012,"Finnish","Finland",,,
"9780810128231","Apology and the Last Days","Borislav","Pekic","Bojan","Misic","Northwestern University Press","Fiction",$18.95,"June",2012,"Serbian","Serbia and Montenegro",,,
"9780307377463","Another Time, Another Life","Leif GW","Persson","Paul","Norlen","Pantheon","Fiction",$26.95,"Mar",2012,"Swedish","Sweden",,,
"9781555976262","It's Fine By Me","Per","Petterson","Don","Bartlett","Graywolf","Fiction",$22.00,"Oct",2012,"Norwegian","Norway",,,
"9781934824405","My First Suicide","Jerzy","Pilch","David","Frick","Open Letter","Fiction",$15.95,"May",2012,"Polish","Poland",,,
"9781904738800","All Yours","Claudia","Pineiro","Miranda","France","Bitter Lemon","Fiction",$14.95,"Jan",2012,"Spanish","Argentina",,,
"9781609450748","Persecution","Alessandro","Piperno","Ann","Goldstein","Europa Editions","Fiction",$16.00,"Aug",2012,"Italian","Italy",,,
"9781590175859","Happy Moscow","Andrey","Platonov","Robert","Chandler","New York Review Books","Fiction",$14.95,"Nov",2012,"Russian","Russia","Elizabeth Chandler & Nadya Bourova","Angela Livingston & Olga Meerson & Eric Naiman","Translator"
"9780957132627","Illegal Liaisons","Grazyna","Plebanek","Danusia","Stok","Stork Press","Fiction",$9.99,"Oct",2012,"Polish","Poland",,,
"9781851688500","This Flawless Place Between","Bruno","Portier","Gregory","Norminton","Oneworld","Fiction",$20.00,"May",2012,"French","France",,,
"9781934200537","Flirt Formula","Anne","Portugal","Jean-Jacques","Poucel","Fence Books","Poetry",$14.95,"May",2012,"French","France",,,
"9780547807683","Dark Monk","Oliver","Potzsch","Lee","Chadeayne","Houghton Mifflin Harcourt","Fiction",$18.00,"May",2012,"German","Germany",,,
"9789081823937","Sin","Zakhar","Prilepin","Simon","Patterson","Glagoslav Publications","Fiction",$22.50,"Apr",2012,"Russian","Russia",,,
"9780957132641","Freshta","Petra","Prochazkova","Julia","Sherwood","Stork Press","Fiction",$12.80,"Oct",2012,"Czech","Czech Republic",,,
"9781611090406","Morgue Drawer Next Door","Jutta","Profijt","Erik","Macki","AmazonCrossing","Fiction",$14.95,"July",2012,"German","Germany",,,
"9781590515006",TRUE,"Riikka","Pulkkinen","Lola","Rogers","Other Press","Fiction",$16.95,"Mar",2012,"Finnish","Finland",,,
"9781590515419","Kafka in Love","Jacqueline","Raoul-Duval","Willard","Wood","Other Press","Fiction",$15.95,"Nov",2012,"French","France",,,
"9781564787545","With the Animals","Noelle","Revaz","W. Donald","Wilson","Dalkey Archive","Fiction",$14.95,"May",2012,"French","Switzerland",,,
"9781903517864","Hans Cadzand's Vocation & Other Stories","Georges","Rodenbach","Mike","Mitchell","Dedalus Books","Fiction",$12.99,"Mar",2012,"French","Belgium",,,
"9781846880902","Invisible City","Emil","Rosales","Martha","Tennent","Alma","Fiction",$12.95,"June",2012,"Catalan","Spain",,,
"9781402787157","Cell 8","Anders","Roslund","Kari","Dickson","Silver Oak","Fiction",$24.95,"Jan",2012,"Swedish","Sweden","Borge","Hellstrom","Author"
"9780226728834","Locomotrix","Amelia","Rosselli","Jennifer","Scappettone","University of Chicago","Poetry",$29.00,"Mar",2012,"Italian","Italy",,,
"9780857420824","Starlite Terrace","Patrick","Roth","Krishna","Winston","Seagull Books","Fiction",$19.00,"Nov",2012,"German","Germany",,,
